artist_id,artist_mbid,artist_7did,artist_name
'ARKQADX1269FCD155','',493945,'Rocky Whatule'
'ARHTRR71187B98F305','4ebf21af-d8c8-4536-a3ba-a84b0f6a33b8',19776,'Michelle Tumes'
'ARRJNTE1187FB44E12','73d882c7-1146-4012-a61b-a3b2c11fce2f',48409,'Casiotone For The Painfully Alone'
'ARA8X3M1187B9A13CA','ed3a4c09-ccd0-45cf-830d-7553689f0824',374845,'Aphasia'
'AR1KMPF1187B99AA98','cc57dbcb-1263-4039-9045-1ca7dbac4429',48295,'Lara'
'ARVSEMH12086C145AA','cba8632b-b9f6-4ea9-80c3-9537f4d03c05',398491,'Patrick Eudeline'
'ARGKPBC1187B9ADF8E','d67915ce-5afe-4ada-9761-edea81b76460',202807,'Jean Lumi\xc3\xa8re'
'ARWEM1D1187FB4077','5ce64ed9-3015-4910-a2bb-1cd5c933de38',130918,'Sonny Landreth'
'ARCNOK81187B98CA3F','9f525d0b-3911-4c83-b0d1-e90aa1fd2d14',7561,'Buju Banton'
'ARCEOW71187B9A5A71','694b1fd8-0ba6-45bb-a359-d8a8fecaee46',52071,'B.A.D.'
'ARAENPX1187B990DDA','84bde243-41d0-4a20-850b-3dc2763e817d',40555,'Timbalada'
'AROIHOI122988FEB8E','',15464,'Mario Rosenstock'
'AR223M11187B9ADDD6','2c2add7c-9a99-4812-a20e-870d331f01fd',18505,'Marty Robbins'
'ARQHLIO1187B98AA6A','ec5b0121-b610-4968-81cf-70768dae23f1',313149,'Jay P\xc3\xa9rez'
'AR23EC41187FB4805D','02ea73c9-a5f0-4b63-91f1-c97fa27567ff',11085,'Catherine King/Matthew Schwinghammer/The American Boychoir'
'ARVQ4QM1187B98AD95','49b8ba30-1b74-4d11-b298-9f601992b6fc',20690,'Hank Penny'
'ARDYMTV122ECCBC383','5f5f70bb-48d1-4b10-85dc-bc24a582d7ea',281259,'Samba Mapangala and Orchestra Virunga'
'AR0LVFQ1187B9A84E0','eb8700f3-bb21-44d4-b340-4eb162c924ee',7050,'Jason Miles'
'AR74Q3R1187B9B24C3','00a9f935-ba93-4fc8-a33a-993abe9c936',11846,'Nightwish'
'ARFWZZD1187FB561F9','6a169ee3-d030-44cc-a77e-3217a2d8ee47',31097,'The Fureys'
'ARJDWEA1187B9B676F','14abda46-7ed4-4cf6-b4c6-f694166cd5f0',5241,'Bob Newhart'
'AR4GAFY1187B9B639D','dcb03ce3-67a5-4eb3-b2d1-2a12d93a38f3',136,'BB King'
'ARQ76LG1187B9ACD84','9941a936-196a-4a62-ae53-a69cbc33f20e',33863,'Black Flag'
'AR4C6V01187FB3BAF4','386b19c6-a3d2-414a-bef2-c178572b1cbe',52613,'Moonspell'
'ARFAX4X1187B9A89C','260b0a6c-b464-4acd-bbd1-9dbb00703207',6022,'Beautiful Creatures'
'AR7OEB71187B995A17','9919dfaa-a15c-43f2-ab28-d352ad2f5d40',203234,'Henri Pousseur'
'ARF9Z4Q1187FB5B40','de77a8ac-c575-4a5d-93c0-eb67bcfc93b1',158801,'The Wiyos'
'ARRBT8X1187FB3D242','e7a9cdbd-528b-4aac-90e6-a42c19e86155',274675,'Eddie and the Subtitles'
'AR18SS11187FB4852','0f1de5a3-bdb4-47ee-82d0-59e2ac37d358',118975,'Dope Stars Inc.'
'ARM9D241187FB4DB7D','af3159ef-ee8c-43fe-a84e-b7233618d880',217325,'Marygold'
'AR5MK521187B98E0B8','0796f847-09ca-4526-b17e-44390dd536ba',16322,'Heaven 17'
'ARIRBN91187FB4523C','ef71268b-07b0-4fc9-aafc-c1909da8edef',30709,'Tyree'
'ARISAXH1187B98E679','f9f5a9de-97fb-477b-a5cc-10cbaa6f2148',19333,'The John Buzon Trio'
'ARZ3U0K1187B999BF4','0696ab5b-a92b-4190-addc-48d3a4601111',39031,'Cabas'
'AR048JZ1187B9AEB85','3630fff3-52fc-4e97-ab01-d68fd88e4135',1008,'Yellowcard'
'ARJ438T1187B9AD503','3d6bbeb7-f90e-4d10-b440-e153c0d10b53',157532,'Elvenking'
'AROCBZZ11E2835D652','',1619,'Small Faces'
'ARLGIX31187B9AE9A0','f82bcf78-5b69-4622-a5ef-73800768d9ac',1298,'Jay-Z'
'ARIQD5J1187B98D8DC','770e74ef-b251-4072-818b-6e53c42a7c1c',31375,'Fabi\xc3\xa1n'
'ARNUIBF1187FB4A28F','352749d3-93dd-422c-90b0-90f46dd725e',40751,'Ray Lynch'
'AROVE3N1187FB44DAD','3eccea37-60dc-43f6-af3d-0e0a13343ef2',5647,'Charlie Cruz'
'ARC0NOU1187B9AA91D','d4972d4c-d0b2-49dd-8c75-8005d87e30a2',19849,'Nick Colionne'
'ARBHPBX1187FB47102','df0a6161-232b-47b3-a16b-f1183532af4f',183767,'The Steeles'
'ARPNY981187B9ACB75','8000598a-5edb-401c-8e6d-36b167feaf38',145954,'Eluveitie'
'ARMRQF21187FB54D89','aee0642c-1d8b-4a64-9993-443f94242b2e',29425,'Kanda Bongo Man'
'ARLZYDV11C8A4226B0','a5b56e83-6056-4ec0-ad21-c30df1611b4f',341310,'Albin Myers'
'ARP7AOI1187FB518B4','2b64e811-cbcd-45f7-b29d-296444cad4f1',83726,'M\xc3\xbam'
'ARHFEBO11F50C4825A','',66541,'Flor Silvestre'
'ART4QZC1187FB51612','6be2828f-6c0d-4059-99d4-fa18acf1a296',19514,'Janet Jackson'
'ARLJIGA122C849866D','',329602,'Hot Live Guys'
'AR681HS1187FB5BBFE','93fd9c68-4290-41e9-a325-742ea0d72896',80200,'David Lynch'
'ARW1DZQ1187B9A18E0','bba868d4-974d-4b3b-a09f-ceef888da5b8',8122,'Vusi Mahlasela'
'AR6J3X81187FB59A7','e8993e9d-9313-4447-ad23-791459a3790d',37588,'Margaret Becker'
'AR1ZKBE1187FB53629','5700dcd4-c139-4f31-aa3e-6382b9af9032',983,'Kraftwerk'
'AR11NP91187B9901B4','4ee9f5ed-5f20-41a7-b467-72c79549a67d',4695,'The Roches'
'ARGNGRI11E2835D567','98024747-6524-4cbe-8802-5dd4f86d68fa',19856,'Tam Tam Go!'
'AR7JAMC1187B98BCF3','a4c24af0-78b1-4f66-96a9-df63a21d590c',152362,'The Gentle Good'
'AR3JMC51187B9AE49D','2f569e60-0a1b-4fb9-95a4-3dc1525d1aad',2219,'Backstreet Boys'
'AR49A9P1187FB3BBBF','4d4965c5-1717-468c-a99b-932eac623eba',37424,'Saigon Kick'
'ARJ0FG21187B99F7C4','468569a5-0b41-4864-901a-cf101b6f5a29',58211,'Crazy Girl'
'AR4GP451187FB3F2B','771bd654-80dd-44a0-bb77-5e09947c9082',16859,'Andy Griffith'
'AR0JPOG1187FB37383','3fafb3eb-bd69-4463-b6aa-bf88472b6089',8899,'Lyrics Born'
'AR6C8EJ1187FB3F473','5c70dd66-e717-4ce3-8940-9a530f492383',17871,'Nelson Ned'
'ARIK8T31187B9A4D4F','a4d12e02-1150-4a60-82e9-2692a7cfcda2',249837,'Louis Prima & Keely Smith'
'AR2PNSZ1187B9AF0A4','8e794a58-b27f-4aac-b306-41304f61db2c',391551,'Pardesi'
'ARKYI5T1187B99334F','87d3faff-4543-4055-8068-a1116d500f65',15565,'Janet Paschal'
'ARHDQMJ11F50C4F61E','',308332,'Emotion Code'
'AR6J3X81187FB59A7','e8993e9d-9313-4447-ad23-791459a3790d',37588,'Matisyahu'
'AR4R0741187FB39AF2','2a81f398-647b-4580-b24c-d78b3103a27',19019,'Bow Wow Wow'
'ARB8H82119B34032E1','9f1c4795-60fb-42e7-a90c-fe75f4a1f4b',216387,'Ashton Shepherd'
'ARNHTNJ11ECC836DAF','',195190,'Smash Palace'
'ARZQSNO1187FB5BBA','907f53c2-f7d1-406a-8071-30262ba472ca',168949,'Elizabeth Cotten'
'ARNUFGE1187B9B7881','1e6b7643-8dac-4b0e-a8d1-4abf6211b882',5281,'THE CHIFFONS'
'ARDD5NR1187B9B61F9','50d2e0d5-c9c2-43be-b9db-209c58f75e95',101368,'Maria Bamford'
'ARMPRI31187FB4F7D9','57fca0e2-f9ad-4ae6-af9d-6a6f50cbcd5f',6309,'Vangelis'
'ARNZ70R1187B9A4824','29762c82-bb92-4acd-b1fb-09cc4da250d2',52287,'Joe Satriani'
'AR039B11187B9B30D0','fb9719bf-c477-4223-b319-986eb4168a91',2981,'John Williams'
'ARGQANQ11F50C4769E','e773e9a3-cadd-41d2-a7e9-4ca097ae5a3f',45589,'Y&T'
'AR6BUYW1187B98E221','ef11dd9b-4557-4fc5-b0e2-a431c5cfddb',170503,'Earl Hooker'
'AREOREU1187B99AACD','2c4ecb84-649b-4e55-aaae-bce404395a50',283842,'Rhian Sheehan'
'AR2RVGR1187B9B3219','563232e1-9d43-4917-b4d8-e56f41baee6d',116233,'Robin Frederick'
'ARVF2AD1187FB47580','fd711779-5524-4ed3-8d68-da0b867caa34',101173,'Rev. Timothy Wright'
'ARRWQW61187FB5B301','5fdf0ada-4b27-4a60-897c-c0db26c001aa',59386,'Lou Ann Barton'
'ARAMIDF1187FB3D8D4','aae1ec8e-ecd9-44ef-aca8-b5f44579ecce',15403,'Alejandro Lerner'
'ARG3UX61187B9AC05A','4c01333f-e8e8-43bd-9923-8de83ef6f63d',4117,'D.O.W.N.'
'ARKJHKX1187FB5AEE5','ca2b920b-702a-4c4a-9e22-a07e052b4fd8',14520,'Buckwheat Zydeco'
'ARZMFXN11F50C476D0','',540911,'Salieri'
'ARQ0BZY1187B99F093','901502fb-3759-47c2-afac-064cacb8d8a1',72456,'Everyday Sunday'
'ARVJ0JK1187B98C9C0','cd07140b-1bbf-4fab-baad-881c1637a9ee',144534,'The Brooklyn Tabernacle Choir'
'ARDPCCQ12802FDD564','',585985,'Yuko Kanzaki'
'ARW63KF1187B98AC48','8b74c6be-1f8d-4893-8526-1be4a3686f7a',13038,'Julien Clerc'
'ARLTWXK1187FB5A3F8','151231cb-fca6-42e0-976a-66b07193d657',4354,'King Curtis with Jack Dupree'
'ARHTHC01187B9B6D2A','f197a6e3-dc1a-4332-b9f6-fbf74eece637',1641,'Michael McDonald'
'ARNNQ9E1187FB3C82F','c8327cc0-54f3-424f-a68d-000ee7289a41',7536,'Sizzla'
'ARVAE6W1187FB3CAF3','f115c91a-2f30-4c0a-a6ce-e67411f2247f',3380,'The Refreshments'
'AR8WHEJ1187B98CDCA','82d63cd7-993c-41c4-a0dd-68f54f41f708',10439,'Dee Clark'
'ARRHZLW11E2835E799','e4951664-69c1-4432-a898-5558f47aa695',506898,'Sofi Marinova'
'ARVMFE61187B992463','5326f884-ae4e-452f-97de-0a047facc16f',18960,'Darwin Hobbs'
'ARCK6OL1187B99B25F','0d70d6c7-5966-47a1-a2d2-c8164714e697',125901,'Alas'
'ARUKN9H1187B9B71C8','02ceff75-7363-493e-a78d-912dc86c7460',5827,'The Black Crowes'
'ARD2HR71187B99548F','499d66c7-6663-4f7c-b507-00a3f46edc92',137550,'Jimmy Hughes'
'ARKL4LE1187B98FDBC','14b54440-a9f4-4bab-8438-004c92df945a',-1,'Billy Price_ Fred Chapellier'
'ART97VL1187FB3BD45','856256bc-1ba3-4989-a8e5-fa247ad7a8b4',317079,'F-4'
'ARQGYP71187FB44566','0b8f67b3-b1d8-4d7a-8317-9d2e7e1cb277',34818,'Jimmy Wakely'
'ARWXJTT1187FB509FD','f2f56c57-1e14-4b48-a7f7-cf558fa51226',4296,'Epidemic'
'ARO3XZQ1187FB39351','6f9cd8ed-7b45-4ad8-9844-8b3249165156',7167,'Cobra Killer'
'ARTDBI61187FB48479','a2bff7aa-390e-4412-9a0b-c18526fc233a',4884,'Marvin Sapp'
'ARKFYS91187B98E58F','79c403f9-5467-4f23-8426-9ca3fc60a115',432935,'Jeff & Sheri Easter'
'ARB4ZRM1187B993147','5074ddf4-3d57-49d9-a0b8-c36afe60a475',52701,'Dark Fortress'
'AR1DGSO1187FB59B15','fe4e71a9-ddb9-47b5-9e2e-ec53862a91c6',174717,'Eddie Turner'
'ARXK4ZA1187B99753A','0e3c2b03-9821-4a8c-bb70-1f23b42f42e0',555550,'Malina'
'AR3OYPP1187B9952E3','838b705b-2389-4de4-83a9-f5e970b2a7ef',14016,'Humanzi'
'ARTTIRC12086C121DC','9b0778d6-6137-40b7-9a2b-2a45dcd07e0f',331722,'Gene Latter'
'ARJDUON1187B989F69','1cb86cd3-3e28-403e-9197-9ce0cdaffbd9',3613,'David Zinman;Pittsburgh Symphony Orchestra'
'AR2O3B51187B98CD94','5a5d32e1-f3d2-4fde-8b41-24a78e696b83',10554,'Cece Winans'
'ARE8GLF1187FB52532','8bfac288-ccc5-448d-9573-c33ea2aa5c30',1283,'Red Hot Chili Peppers'
'AR7DFJP1187B992F13','eca5dd0e-edc7-4658-85f0-762e263b4acd',12699,'Juana Molina'
'AROW4VK1187B999DED','c7c34822-0676-41a3-a6ed-85da8c778f55',196045,'Byzantine'
'ARZ3JUB1187B99A5AC','bedf43c7-5db9-4ea6-88e7-5cb1ebe99cc7',174314,'Halfway to Gone'
'AROQWIB11F4C83E5DC','',10043,b"Mario Piu'"
'ARY97R61187B9AF262','d6acbf85-0dbe-4cef-aa24-b3aaa44dba75',184888,'Ruffneck'
'ARK0VFZ1187FB4309','2bb81df0-e9e2-42ee-9708-d30b0c85d946',4911,'Shirley Caesar'
'ARF2EHS1187B994F4E','6ffb8ea9-2370-44d8-b678-e9237bbd347',1246,'Kings Of Leon'
'AR126G61187B9B88A6','7ede4a5c-b55d-48d4-bf5a-55ced3597ae8',356925,'Candy Lo'
'AR695PK1187B996E35','6e82e5d9-c7ae-4de1-8691-be6e870b294c',185262,'The Jeremy Spencer Band'
'AR3U3G01187FB58BA7','48aed1b2-d62a-4037-be72-f16e4262519a',21195,'Christie Hennessy'
'ARIP54S1187FB53259','fce05c7c-af64-4a28-b8e3-da0a5e9c5839',13234,'Jaime Urrutia'
'AR4WHYC1187B9896E7','9689aa5a-4471-4fb4-9721-07cecda0fa9f',2161,'A Tribe Called Quest'
'ARODP5P1187FB40142','0ef41d78-6a69-44fa-b355-23581a88990a',10627,'Eddie Cano'
'AR7AA2D1187B98B415','3c5eed42-c846-4c57-82d0-47b9ba9ccd14',42826,'Shade Sheist / DJ Vice / DJ Echo / Damizza'
'ARRVUWA1187B9A0FE2','be725fe7-b2e7-4c66-ad1d-6612055684a',3441,'Orquesta Arag\xc3\xb3n'
'ARGUACZ1187FB3F35C','6fe09087-5693-4189-aa12-8d148f294121',41463,'Connie Smith'
'AR0B6VD1187B99C293','ba65d1ee-bcf9-45b0-8dbf-5032d6c1cad0',170420,'Uphill Battle'
'ARN8YG41187B99A480','a82e227c-2262-40b5-a06b-40ef4e5c33ce',4607,'Moments In Grace'
'ARK9TRQ1187B99C095','b7ffd2af-418f-4be2-bdd1-22f8b48613da',7338,'Nine Inch Nails'
'AR4F94Q1187FB43432','ccf5a7c4-cde4-47ae-b2f2-e9ce84636f4c',368032,'D\xc3\x89SOL\xc3\x89'
'ARCF06I1187B995398','3dfb71a2-2e06-4a69-8839-3e1fc07e92ea',16967,'K-OS'
'AR03BDP1187FB5B324','45a663b5-b1cb-4a91-bff6-2bef7bbfdd76',214,'Bob Sinclar'
'ARBB58Y1187B9B621','1c701b15-54f5-4de2-8e17-1a9e3b167a6',9766,'Bill & Gloria Gaither'
'ARKO7AO1187FB5664','7a4311d2-5f0e-40df-b03d-ac4a5465b236',123275,'Tin Hat Trio'
'ARKU3Z61187FB51DCA','73e5e69d-3554-40d8-8516-00cb38737a1c',10653,'Rihanna'
'ARRH63Y1187FB47783','164f0d73-1234-4e2c-8743-d77bf2191051',822,'Kanye West'
'ARVNDLR1187B99CA1','b63b38ce-8dea-4f4b-b1af-2a874bfd8c48',163885,'Dolce; Orange Factory'
'ARPNDSH1187B9B942F','b3a6ebdf-4ee6-4ec0-912c-be03ade6c833',107793,'Sui Generis'
'ARGC7FQ1187FB409CC','e211367b-efd7-43b6-a4ba-1defb4dc1fb0',109946,'Stew'
'ARS2KW51187B9B556E','f5abf27f-4785-4777-9ea6-234a1d143ee7',29574,'X'
'ARG719Z1187FB551FC','f3e3a398-8749-42bf-bbb8-c503e9bcb19e',78307,'Alain Morisod'
'ARFZNR41187B990AF7','25854cde-8c11-477b-8242-a86de1a4a003',70129,'Sunnyland Slim'
'ARNDB1X1187B990AA0','e9e2a634-984f-4c10-bf7b-7970179e1ef1',16331,'Suicidal Tendencies'
'ARHY20W1187B9B8262','9df3cdb8-3595-4e80-b154-f64f3c1275b',1679,'Steve Erquiaga'
'ARE2XN81187B98BB83','eab89147-d970-49c4-82a3-eff4440a81e9',1020,'Alexis HK'
'ARW644S1187B9B4924','a894a12a-5cc9-4660-90a0-9d5af65e6e6c',170603,'Sigmatropic'
'ARYG6CU1187FB3852','67bb73ee-e70c-4bfd-9bf1-e7a09768f9a9',16982,'Milk Inc.'
'ARDQO721187FB3C6D9','2ba29f11-6321-451f-934d-3f63b3930ce3',493710,'Rodney O_ Joe Cooley'
'ARA7EEC1187FB4C392','4c3017e5-16d2-4a59-9bfb-5ceb31dbaece',125844,'Snowgoons'
'ARA26TC1187B9B8505','7aed4d48-709a-44f3-bdb5-d3e96b89ab12',376623,'Bukue One'
'ARZTSYB1187FB54987','e3cb4543-210f-499a-b0d1-3882c312dfb9',1376,'Rainbow'
'ARDAE2T1187FB50796','0b493605-f767-4d8f-a734-41ace69cd067',180543,'Mr. Sancho'
'ARS8KBY1187FB4BC7E','9034f787-3e79-44fe-89c1-8a082d556eec',11144,'Kurupt'
'ARBV8MP1187B9B60B1','fe237f43-efbd-4f2c-bfd0-8d73da80cb81',92732,'Esa Pakarinen'
'AREMOC71187B996C2F','7a1daf7f-b972-4808-bc03-2e1e3a79dce0',684,'Lara Fabian'
'ARY9J9F1187B990241','88b0cc13-2d9a-4da6-8136-a903f1d6456d',585067,'Entre R\xc3\xados'
'ARMPIH61187FB44227','ff0ecbbe-34b0-49c7-a36d-81a47700ac13',6606,'Sun Yan-Zi'
'ARDBSFT1187B9AC9C1','0f82d6b5-12fb-4569-b047-a00194f572a7',419,'Fountains Of Wayne'
'AR3SEQM1187B98E9E8','65dcb0ac-303d-4179-ac8a-b2881357b719',4334,'Kix'
'AR7BODP1187B9B7766','f12da029-927a-4c72-9b60-103afdd740ac',6601,'Abracadabra'
'AR6MUJ91187B99DAAA','7bba2378-3bc0-4241-ba06-b20925d56ba1',374202,'Event Horizon'
'ARFSPOV1187B9B2363','28cbf94d-0700-4095-a188-37e373b069a7',41932,'Basement Jaxx'
'AREWQSE1187B9AEC6C','4f91f760-85f6-4603-9b60-15789000e256',180751,'The Jackson Southernaires'
'ARHWVGW1187FB41479','20dcf3aa-c313-4f24-acd4-461327a76a73',4074,'The Paul Butterfield Blues Band'
'ARHCERP1187B9912A5','2fa7f0b7-2686-4e80-a75a-762f65ba9fe2',38573,'Glen Washington'
'ARRA2F91187B9B4061','7463fbd2-60fb-471a-a5cd-d42b75d72dad',19767,'Bare Jr.'
'AR4PQ891187FB5CA9F','6784ee31-6d79-4a37-9e1f-01d6ef31940e',1968,'Dionne Warwick'
'AR557N41187FB3E67F','0f6df3f2-01f5-4d9a-a047-a76c907d7b66',245653,'Swallow The Sun'
'ARGP3GD1187B999801','948b0451-cdcd-4037-897f-8f6130765b6',2254,'Tony Martin'
'ARXFQDY1187B9AAF1E','f0226ffb-5d61-43f7-b77f-59131f89fba0',72396,'Miguel Gallardo'
'ARL5BEN1187B98E4D9','07b5e94b-95ac-467d-80e0-a691c709dd11',7593,'Jah Cure'
'AR2GU4Y1187B99F35E','ff401398-6d43-4e91-8f87-33fe19aafd84',376252,'Pescado Rabioso'
'ARE5OK11187FB450F1','02dc2981-7134-4d77-9d3f-7b68e0baced3',6208,'Viktor Krauss'
'ARBEOHF1187B9B044D','79239441-bfd5-4981-a70c-55c3f15c1287',6051,'Madonna'
'ARZYPLF1187FB45B9','bbc8d6b5-a3e3-4d51-9f4e-565e9ef94967',1459,'Rooney'
'ARVMOTP1187B99720F','47c97989-6370-4f0f-9007-f948bff6dd5f',140971,'Barbara Jones'
'AR342K51187B98B571','c6e5c5f4-984e-432a-87b8-b6afa288bca1',28638,'Timothy Byram-Wigfield'
'ARMT23H1187B995083','9be6d6ad-950d-45d3-825c-9408f82c7c8d',17254,'Emilio'
'AR80BY41187B98DECF','10f89195-3af1-46f5-aa36-504aa3309f5a',9572,'Albert King'
'ARWLUAI11F4C840637','',182315,'Jeanne Robertson'
'ARAHQDS1187FB55275','e12fbbb6-46fe-4099-9bfa-1aeb56aef7e6',24238,'Maysa'
'ARQCHDN1187FB4C7C2','f926459e-1bd2-42a6-a174-8994ad950591',1650,'Luiz Bonfa'
'ARISHTQ1187FB3E6F0','837555ba-012e-45f1-9a9c-9628da13ee54',5020,'Ben E. King'
'AR798FU1187B9B91CF','2da87294-e651-420b-8d25-2dbc3b29a285',89805,'Craig Wedren'
'ARO7IJV1187FB5BFAD','16012d28-26ec-4f71-9da0-c629a5e9b0f6',488191,b"Oesch's die Dritten"
'ARB336A1187B9A4583','08b736bb-1c82-40b4-8b0b-49e2182a067a',4159,'The MC5'
'ARY8LJ11187FB4019','a7921b29-671a-4378-8a61-539cf73d7588',3361,'Floyd Cramer'
'AR46CAD1187FB4D84','149e6720-4e4a-41a4-afca-6d29083fc091',41583,'Bad Religion'
'ARU2IVS1187FB42A82','008501e3-e727-431d-ae73-66bbe2d7cbcd',177943,'Ale M\xc3\xb6ller'
'ARUUXNF1187B98FB36','c1686436-e675-4487-a001-c8405c11090a',49852,'Charlie Peacock'
'ARN9Q881187FB3D951','f6794ca6-cbd2-4e3d-a860-85a5ce8c6dbe',1567,'The Dells'
'ARZVTZN1187FB579D4','2c05faf7-5cc8-4476-9daa-d177ad75cd34',2153,'Jim Reeves'
'AREV0ZO1187B997221','de9a6f7e-6cf7-40b5-8cbc-2e354bf890d0',330620,'Doyle Bramhall'
'ARO41T51187FB397A','d2461c0a-5575-4425-a225-fce0180de3fd',3736,'Sasha'
'ARCJKV91187FB46210','951d2103-9c7d-4849-ae60-88bf6aa4790',232,'KT Tunstall'
'AREV2491187B9B017E','d75d1f08-bbb8-4eae-9877-399ca9121197',2113,'Mobb Deep'
'ARI0AB01187B9B7D94','3ffc8b31-cfe8-44c9-aa2e-e82d3355e9b3',18036,'Les Brown'
'ARTC5DW1187B98FCF2','870aaacf-ef15-4633-856b-212a1054377e',23368,'Plump DJs'
'ARJ7SQ31187B9AF432','7cec4a03-0a83-4308-856a-afb8aa5db0fc',11635,'Billy Bragg'
'AR05VW21187FB407B4','72402b72-3c5d-43ee-ba41-5affbdef9bad',385087,'Fudge Tunnel'
'ARS54I31187FB46721','20244d07-534f-4eff-b4d4-930878889970',253546,'Taylor Swift'
'ARVNGA71187FB3C107','406552d4-5ba1-4226-b7c0-367bc50fc767',4024,'Faith Hill'
'ARDDWUI1187FB379F7','d3ff3c70-c897-433d-899c-b838670fcb12',301039,'Amoral'
'ARFCUN31187B9AD578','b071f9fa-14b0-4217-8e97-eb41da73f598',522,'The Rolling Stones'
'ARP4QQS1187B998E46','e0b7c070-1a3e-48ce-b41e-742d643c112d',274442,'Forensics'
'ARPBNLO1187FB3D52F','2f2f7eb6-37c3-446e-8288-f88f76295c2a',23825,'Tiny Tim'
'ARYFXQ21187FB4DAEF','62da2ead-f055-4ad0-b939-3274bb2c54b2',72184,'Poncho Sanchez'
'AR1DR0E1187FB48F61','f29443f1-5712-4be7-a926-1bde47a1d71d',13022,'Kathy Mattea'
'AR4IWYN1187FB47DF6','fbe356cb-29eb-4e4f-93f0-865c6452a1bd',231753,'Strata'
'ARRE5MX1187B992292','28dbb728-054c-4c78-99c6-d999b6b636be',5609,'Frankie Negron'
'ARS26BQ1187B99466D','a03c336b-5295-4ad8-baa9-0309b47603c4',78095,'Vilma E Vampiros Palma'
'ARHAEXZ1187FB54F3C','3fb49f5a-fdc0-4789-9c84-22b38b3f3cb5',206,'N.E.R.D.'
'ARZ4Y2H1187FB3C36F','49fc7e46-5441-4b7e-996a-12dddf22a632',15244,'Estopa'
'AR57MOK1187FB3C8C7','5dc9844e-2ddc-423f-85e7-5a215c2999f1',94739,'Stanley Clarke & George Duke'
'ARSTA431187B9A3599','24c0aaf3-4ac2-4f9a-9ce6-a1545a96f017',7528,'Dennis Brown'
'AR7GOK91187FB455F5','0b3819e6-3fa1-4a50-a84c-f2a62643185d',88418,'Jean-Jacques Goldman'
'ARICCN811C8A41750F','b81f61cd-9dc9-4eb4-ab33-75f28b400076',175162,'Ya Boy'
'AR7AOEJ1187FB3D279','37846227-55fb-444b-9cd7-dc06d5d20714',10896,'Little Milton'
'AR10USD1187B99F3F1','d89de379-665d-425c-b2e9-41b95d1edb36',21128,'Silverstein'
'AR97HAK1187B99C7D2','63fe228c-70fc-41ae-9d88-4db3d09c76b6',14421,'The Harvey Averne Dozen'
'ARR6MOS1187B994C51','ea854cc1-13fc-4fd0-86a5-d2c7dba06764',9878,'Mando Diao'
'ARKFSDP119B8668F25','324c58e5-8935-4394-8602-c57a3731036d',265130,'Elizete Cardoso'
'ARXK6E71187FB4AA1E','1bc69a93-8020-4e07-8b05-0b63312808f',199394,'The Cliks'
'ARV3BXR1187B991C82','66370eca-c0a9-46e9-a289-8d5755de126',40736,'Oscar Castro-Neves'
'AR02IU11187FB513F2','f19ad155-d809-4770-ab8d-7579467d9f55',3443,'Tito Puente'
'ARUIRXF1187FB45BC6','7eefa014-d1c5-4685-b2ec-eac8bec665b1',133965,'JK'
'ARV38M11187B99424D','25b83e80-5056-4741-8558-6f45551b078c',4854,'Graham Central Station'
'AR3Q3QT1187FB396E7','cc253e41-2b61-4853-aea2-cf5633645205',82546,'Sanna Nielsen'
'ARBZHTB1187FB3A725','36bb2418-3fa0-40c6-8805-a15498aec764',250063,'Aaron Watson'
'AR59GUH1187FB4DF84','77c415f2-9f28-421f-a850-5ac10068ae67',564033,'Scissors for Sparrow'
'ARDNMNC11F4C842FDE','b4fb15cb-207e-46ba-9fec-6804ca9b710',99734,'Sin Plomo feat. Boris G.'
'AR82GTS1187FB5662F','dcc0e816-31d2-4501-93c6-b5b64fcda39f',41167,'Mary Black'
'ARIUOLE11F4C83C703','0cb65fb9-7950-4ae5-b0f5-04302fd0d1cd',166742,'Suzy Thompson'
'AR1OBRC1187FB59AD4','69632f9c-31eb-43d5-a864-e73ac72efc66',92339,'Behemoth'
'ARJO8W91187B9AB734','217e2df6-61be-4ff5-b62c-4c8642d396c5',139885,'Mystic Revelation of Rastafari'
'ARJMUEZ1187B98D16E','4eeef72c-42d3-4c61-a4a2-3613a8c3b00',61186,'Danger Danger'
'ARJ7KF01187B98D717','cc197bad-dc9c-440d-a5b5-d52ba2e14234',202912,'Coldplay'
'ARQMYTM1187FB4678C','f0b3af36-a38b-4e5e-bf9a-d25ae11ca741',29168,'Josh White'
'ARX4D1E1187B9A9C4D','d7224e34-b61f-41fe-9901-d84edffab4b9',4930,'Carman featuring Commissioned & The Christ Church Choir'
'ARNQAVF11F4C844C04','',45784,'Despina Vandi'
'ARYKFVV1187FB3CA6','58ac1e03-72cc-456e-8275-35745f56a0e3',292022,'The London Pops Orchestra'
'ARZEA421187FB5B5BA','5c601227-87b5-4c65-ad99-84f0eb9008ca',51753,'Lee Michaels'
'ARIPLUN1187B99B9F9','9e0e2b01-41db-4008-bd8b-988977d6019a',1480,'The Police'
'ARQTSDN1187FB41222','45d58f75-e21b-4c8f-92c5-4c890b838ee3',135266,'Mark Feldman_ John Taylor_ Anders Jormin_ Tom Rainey'
'ARNORNI1187B98CAF','ad1a8b51-4a74-4cb9-a6a9-7ea9ebfce607',61847,'Byron Cage featuring Tye Tribbett'
