song_id,year
'TRALPJJ128F9311763',1983
'TRALPQM128F931C28A',2005
'TRALPXC128E07819A8',1977
'TRALPGW12903CAFFB5',2002
'TRALPOE128F4272278',2002
'TRALPAI12903CBF247',2003
'TRALWXA128F4270DF3',1991
'TRALWSH128F9353C45',2007
'TRAYRPQ128F428DCC8',2002
'TRAYRXY128F1494819',1947
'TRAYRFK128F4240A7F',2007
'TRAYRWJ128F425FE5D',1996
'TRAYUSC12903C93E24',1993
'TRAYUEL128F4290B28',2006
'TRAYUWU128F423F66D',1929
'TRAYUNC128F92DE84',2009
'TRAYUXO12903C99CBF',2008
'TRAYUTH128F423A5CF',2008
'TRAYUID128EF340775',1995
'TRAYUKR128F9344BB4',1996
'TRAYUDA128F93576ED',1993
'TRAYIUG12903CC7E3C',1989
'TRAYIND12903CB7B05',2002
'TRAYIFW12903CA9F1',2009
'TRAYIUY128F4289952',2004
'TRAYITB128F145EF28',2000
'TRAYICR128F4282520',2005
'TRAYNJN128F427A1AF',1992
'TRAYNME128F92D1328',2000
'TRAYGYF128F930CA01',2002
'TRAYGQU128F934B4F5',2006
'TRAYGHE12903CD213E',1991
'TRAYGYF12903CBE1D6',2006
'TRAYGBT12903CF5DF0',2009
'TRAYZHZ12903CB576F',1993
'TRAYZWQ128F42752A8',1971
'TRAYZLG128F92F3BCD',1991
'TRAYZXS12903CF1C4F',2003
'TRAYZBA128F4264551',1994
'TRAYZCF12903CF39A4',1999
'TRAYZZB128F425B73A',2000
'TRAYTED128F9355224',2009
'TRAYTOM128F422B08C',1997
'TRAYTYA128F935F895',1991
'TRAYTME128F423DC95',1990
'TRAYTDZ128F93146E3',1988
'TRAYTNG128F92F9F64',2001
'TRAYSMW128F1468307',1996
'TRAYSRH128F4297FAA',2003
'TRAYSLA128F9303069',2006
'TRAYSMO128F9318E7C',2009
'TRAYSUA128F9338AD8',1995
'TRAYADL128F14A4735',1967
'TRAYAYH128F425DC38',1986
'TRAYAKN128F9330A65',2005
'TRAYABO128F42957C9',2002
'TRAYABW128F4235888',2006
'TRAYFXH128F92E20F8',2008
'TRAYFNV128F421A865',1998
'TRAYFBF128F92C52A',2002
'TRAYFPK128E07850DC',2004
'TRAYFKN128F148C55A',1993
'TRAYFDY12903CBFA01',1990
'TRAYOXN128E07926A8',2001
'TRAYOQI128F92F0967',2006
'TRAYOQF128F930FF35',2001
'TRAYHQD128F930F4F2',1993
'TRAYHUO128F42222C2',2007
'TRAYHYA12903D15D6A',2007
'TRAYHSH128F92E4A6F',2009
'TRAYHSN128F427E065',1994
'TRAYHDU128F42942CA',2000
'TRAYMYA128F4262C9D',1992
'TRAYMKM128F4277046',1966
'TRAYMXW128F9308106',2004
'TRAYJCD128F42802B4',2004
'TRAYJPA12903CC54B4',1967
'TRAYJCG12903D081C4',1983
'TRAYJDF128F426B0DE',1969
'TRAYJOF128F92F9EEA',2009
'TRAYJLA128F4267A6A',2008
'TRAYJHF128F4294CB8',2004
'TRAYJDG128F92F2DA8',2002
'TRAYCIH128E07890B9',1981
'TRAYCIT128F92F1A43',1977
'TRAYCVB128F92EB7B0',2007
'TRAYDZS128F4288459',2006
'TRAYDTH12903CDA34',2003
'TRAYDZH128C71967BC',2000
'TRAYDWI128F429A0B0',2007
'TRAYDIG12903CEF277',2000
'TRAYDYV128F42906E1',1996
'TRAYDJL128F145F261',1974
'TRAYDXM128F9317358',2009
'TRAYDGF128F932F43D',2008
'TRAYVCS12903CE1ED8',2003
'TRAYVMU128F92EC210',1983
'TRAYVDG128F92D09F3',2005
'TRAYVOO128F4270AE',1995
'TRAYVLL128F9335B7A',1998
'TRAYVVA128EF35F592',2001
'TRAYQKQ128F1491182',1999
'TRAYQLP128F92FA224',2005
'TRAYQEY128F93145DC',2007
'TRAYQSZ12903CDCFC',1991
'TRAYQLF128F933B4EF',2007
'TRAYXPS128F422842E',1996
'TRAYXHL128F14961C6',2003
'TRAYXDI128F428CD9C',2005
'TRAYXZX128F930F022',2007
'TRAYXZF128F425D645',1969
'TRAYXTP128F931CFB1',2007
'TRAYELV12903CB3BEA',1998
'TRAYEWY128F92DEC29',2000
'TRAYESZ128F1458FAE',1984
'TRAYEGN128F9361233',2004
'TRAYBTO128F932008',2004
'TRAYBIE128F92ED977',2008
'TRAYBGC128F92E03EC',2001
'TRAYBTJ12903CB4C22',2010
'TRAYKGV12903CAA787',1971
'TRAYKKU12903CD21C',2006
'TRAYKOC128F930D2B8',1993
'TRAYKVH128F42AC993',2004
'TRAYKVV12903CC6B9F',2004
'TRAYKZI128F932B9E8',2009
'TRAYKHZ128F145289F',2005
'TRAYKTU128F934C82A',1983
'TRAYLCK128F933C422',1994
'TRAYLRT128F42605AF',1999
'TRAYLKH128F427BCCC',1992
'TRAYLRS128F427FE81',2006
'TRAYYIN12903CAD8C6',2004
'TRAYYGG128F1483C70',2006
'TRAYYKO128F92E133',2003
'TRAYYFF128F42450AF',2005
'TRAYYCA128F422B2A1',2004
'TRAYYAU128F92D58D0',2008
'TRAYYXC128F4254C91',2001
'TRAYYGT12903CB11CC',2005
'TRAYYBD128F9335F7A',1999
'TRAYYZG12903CE7914',1993
'TRAYPXP12903CD8D45',2009
'TRAYPZB12903CE763',1998
'TRAYPFH128E07937C3',1991
'TRAYPMR128E0785DD1',1994
'TRAYPVE128F1483832',2006
'TRAYWHE128F92E9D6A',1961
'TRAYWCQ128F149481D',2004
'TRAYWLI128F9300223',2003
'TRAYWSL128F4222D80',1960
'TRAYWVN128F42B972',1999
'TRAPRDY128F930DBA5',1993
'TRAPRRP12903CD97E9',1953
'TRAPRWQ128F92E9CCD',1973
'TRAPUVW128F42980AD',1999
'TRAPUFL128F425A8F9',2005
'TRAPUWG128EF3425E7',2007
'TRAPIOP128F4287338',1989
'TRAPISC128F14671D3',1994
'TRAPIIR128F42AEE95',1988
'TRAPIGH128F1469B29',1998
'TRAPNHG128F149CB35',2007
'TRAPNII12903CEA4F8',1976
'TRAPNQZ128F145B04E',1990
'TRAPNDJ128F427AB8A',1971
'TRAPNQK128F934B0E7',2001
'TRAPNYN128F4277985',2008
'TRAPNWE128F1473AAA',2002
'TRAPNMR128F4296B0F',2002
'TRAPNJP128F1463E4',1983
'TRAPNZR128EF3583E8',2005
'TRAPGAG128F42ADAF7',2005
'TRAPGGP128F92E83B3',1977
'TRAPGYN128F92C40CC',2008
'TRAPGFN12903CB5BAC',1981
'TRAPGKY128F42972A9',2005
'TRAPGOZ128F933A945',2006
'TRAPGPZ128E0784AB8',2004
'TRAPZYB128F9309217',1996
'TRAPZOH128F92E7FD6',2001
'TRAPZQI128F428CF18',1997
'TRAPZAW128F930FEEF',2000
'TRAPZZJ12903CC5190',1988
'TRAPZTV128F92CAA4E',2008
'TRAPZYO128EF3519A2',2002
'TRAPZLI128F92DB0CD',2006
'TRAPTMB12903CDA80E',1977
'TRAPTNN128F933B0AA',1993
'TRAPTDE12903CD42B4',2004
'TRAPTRB128F422915D',2006
'TRAPTGG128F9326020',1934
'TRAPTQA128F42341FA',2007
'TRAPTCZ12903CD4408',2003
'TRAPTOE128F4272000',2006
'TRAPTHJ128F92C70D6',1991
'TRAPTRH128F4271659',1969
'TRAPSHW128F14560A6',1983
'TRAPSAQ128F426953A',2003
'TRAPSJN128F422AF18',2006
'TRAPARR12903CE2125',1969
'TRAPASL128F422BC00',2006
'TRAPADM128F92CD44E',2008
'TRAPAZE128F4233355',2003
'TRAPFIP128F42AC31E',2005
'TRAPFBJ128F9308EE6',1990
'TRAPFPH128F42269F6',2007
'TRAPFAQ128F14A050F',2003
'TRAPFRM128F933A19',1989
'TRAPFXX128E0785EBA',2002
'TRAPOYU128F42644C3',1994
'TRAPOAD128E0788A38',2004
'TRAPOYK128F426BE3',2006
'TRAPOEA12903CDBB5F',1968
'TRAPOHX128F93135B0',2005
'TRAPHDI128F92F5EA1',2000
'TRAPHFD12903CFCEA0',2008
'TRAPHAH128F42677A4',2001
'TRAPHZT128F147A02',2006
'TRAPMIV128F422F1D3',2004
'TRAPMCS128F92E88C5',2000
'TRAPMFR128F9316841',1971
'TRAPMRB128E078E21E',2002
'TRAPMHX12903CB682',2005
'TRAPMZJ128F42AFC5C',1995
'TRAPMRV128F92F5F4C',1999
'TRAPJPD128F14572B3',1988
'TRAPJYG128F9320780',1984
'TRAPJFL128F42AA7B4',2005
'TRAPJLL128F92EC0E1',1993
'TRAPJJR128F92E132D',1999
'TRAPCRL128F1458F41',1987
'TRAPCNM128F425B6D5',2007
'TRAPCVT128F428A9D0',2002
'TRAPCHT128F4239830',2004
'TRAPCDS128F147E530',2001
'TRAPCDF128F425C03E',2007
'TRAPCIQ128F4241A74',1994
'TRAPCNK128F427D7B5',2008
'TRAPCRV128F931425C',1977
'TRAPDIO128F933C680',1988
'TRAPDHL128F145401',2002
'TRAPDQG128F93018C0',2008
'TRAPDUL12903CC4287',1998
'TRAPDZT128F42A8498',2007
'TRAPDCB128F42824A6',2004
'TRAPDNS128F425F97E',1989
'TRAPVZR128F92F8FD0',2009
'TRAPVJC128F4285891',1994
'TRAPVXU128F149E7CD',1971
'TRAPVBP128F9308A86',1984
'TRAPVYD12903CE0269',1999
'TRAPVGB128F42725AF',1999
'TRAPVDC128F422C711',2007
'TRAPQQI128F1460D64',2000
'TRAPQDB128F930BD28',1981
'TRAPQZO12903CFA319',2010
'TRAPQRG128F930DF4',2005
'TRAPQYF128F14B1051',1988
'TRAPQNA128F93000E',1961
'TRAPQBU128F934C32D',1995
'TRAPQWM128EF342970',1966
'TRAPQMG128F930DEC3',1989
'TRAPXLO128F931B20',2002
'TRAPXVE128F92DD085',2000
'TRAPXNL128F4258C60',1991
'TRAPXTV128F423A363',1988
'TRAPXOE128F92FAB15',2009
'TRAPXSL128F42305D6',2006
'TRAPEIN128E078892E',1995
'TRAPESV128F92FE5E9',1987
'TRAPEPB128E07861CC',2001
'TRAPEPI128F4226DDD',1995
'TRAPEHR128E0786D5A',2001
'TRAPBPP128F92F07BF',1960
'TRAPBNR128F42869AA',2008
'TRAPBSY128F4282B60',1979
'TRAPBHY128F148946F',2006
'TRAPBNC128F4250CD2',1974
'TRAPKJT128F9311D9E',1988
'TRAPKJB12903CE3A70',2009
'TRAPLET128F145B049',1990
'TRAPLMD128F932FF43',1982
'TRAPLGZ128E0795B5C',1991
'TRAPLSD128E0781A94',1994
'TRAPLBK128F930FDB4',1991
'TRAPYVH128F428CFD7',2003
'TRAPYML128F423DF98',2007
'TRAPPUN128F429400',2002
'TRAPPUJ128F931B3D1',1990
'TRAPPUL128F9312995',1996
'TRAPPEH128F4294772',2000
'TRAPWMY128F4275285',2007
'TRAPWZW128F4292E66',2002
'TRAWRWK128F4260B37',1999
'TRAWRZX128F93019AC',1991
'TRAWRFC12903CF2624',2008
'TRAWRKT128E0788857',2003
'TRAWRJL128F92D42A9',2006
'TRAWUJY128F9342A56',2003
'TRAWULX128F4291255',2003
'TRAWUSV128F425CF8D',1998
'TRAWUUP12903CEF2F9',1997
'TRAWUMN128F4222D88',1960
'TRAWUUX128F426731A',2003
'TRAWUEC128F930F518',1994
'TRAWIJG128F42B502C',1999
'TRAWIFJ128F4259E47',2004
'TRAWIPL128F92DE851',2009
'TRAWIGT128F427448E',2002
'TRAWIVY12903CF4A87',2009
'TRAWINM128F932555F',2006
'TRAWIGC128F4295A2F',2003
'TRAWNOJ128F4241807',2005
'TRAWNFQ12903CD2CCF',2004
'TRAWNDA128F9341C35',1999
'TRAWNOH128F4287513',2006
'TRAWNSM12903CA71FC',2008
'TRAWGDB128F42AD39D',1993
'TRAWGYZ128F92C494',1979
'TRAWGLP128F92DE5AD',2005
'TRAWGKB128F4268327',1993
'TRAWGXD128F428A36',1996
'TRAWGTL128F932D4F9',2007
'TRAWZFC128F92E78EF',1969
'TRAWZJQ128F92E1314',2003
'TRAWZRG128F1489B24',2005
'TRAWZYH128F422FE57',1989
'TRAWTUG12903CB2DB8',1991
'TRAWTUV128F426DD46',1990
'TRAWTGS128F14569A8',2000
'TRAWTSO128F9345A3C',1990
'TRAWTPL128F42224E7',2003
'TRAWTLK12903CF4B2D',1972
'TRAWTLE128F934E648',2001
'TRAWTOK12903D0A21',1995
'TRAWTKK128F92C25D0',2007
'TRAWSSL12903CC4734',2002
'TRAWSXU128F4275C84',2005
'TRAWSHZ12903CC7BB4',2007
'TRAWSJK128F42767F2',1995
'TRAWSYF128F149431A',1990
'TRAWSXV128F4273E35',1996
'TRAWAQB128F930D7F7',2009
'TRAWAXO12903CB2364',1971
'TRAWAHY128F14AA11E',1976
'TRAWAXV128F92E075C',1997
'TRAWAJX128F426570',2001
'TRAWALQ128F427E65A',2003
'TRAWFQT128F4294716',1994
'TRAWFYX12903CA4766',2004
'TRAWFZB128F92FFB99',1981
'TRAWFCM12903CBE6FA',2010
'TRAWFTQ12903CAC1FA',2004
'TRAWFNS128F92F42F7',2008
'TRAWFVE128F42912CA',2001
'TRAWOHD128F148D176',1989
'TRAWOSK128F9343720',1993
'TRAWOQR128F426AE58',2002
'TRAWOPG128F92EF9A1',1962
'TRAWOUA128F14AE2E7',2005
'TRAWODX128F42AC413',2005
'TRAWOCY128F145B051',1988
'TRAWOBG128F93256C6',2005
'TRAWOVS128F424DC49',2005
'TRAWHSM128F9301172',2009
'TRAWHIX128F92F5792',1981
'TRAWHJS128F93333E3',1999
'TRAWHYL128F42934D4',2005
'TRAWHZS128F429CF97',2007
'TRAWHZK12903CB5A01',2004
'TRAWHDG128F426C8E3',1990
'TRAWHKB12903C9A7E6',2008
'TRAWMMI128F149CB27',1991
'TRAWMXZ128E0786ABD',2000
'TRAWMCL12903CAC63',1971
'TRAWJAP12903CC515C',1973
'TRAWJBE12903C9EB05',2002
'TRAWJFG128F92EFA9',1981
'TRAWJDS128F4262D92',2005
'TRAWJYM12903CF5692',2005
'TRAWJPF128F42626D',1992
'TRAWCTI128F931BF21',2002
'TRAWCRX128F9338160',1998
'TRAWCGS128F934BE2F',2008
'TRAWCUK128F92DE15C',1999
'TRAWCIS128F428CFD1',2003
'TRAWCQE128F14676AC',2000
'TRAWCYI128F9316BD9',1975
'TRAWCLF128F92F48C4',2007
'TRAWCJY128F146A1D5',1994
'TRAWDEZ128F427ED67',2004
'TRAWDOU128F146D770',1991
'TRAWDLK128EF342E1E',2007
'TRAWVLS128F148D430',1990
'TRAWVNL128F9327983',1975
'TRAWQXV128F14555B1',2003
'TRAWQKX12903CB3EC2',2010
'TRAWQSO128F424E2F9',2007
'TRAWXON128F1471203',1999
'TRAWXXP128F92FE765',1995
'TRAWXYD128F4255FBD',2007
'TRAWXEA128F428C8F9',2004
'TRAWXYT128F428CBE4',2002
'TRAWXIK12903CF4145',1999
'TRAWXPP128F932B152',2004
'TRAWEQF128F42591E9',1982
'TRAWEDC128F14A2EBA',1987
'TRAWEST128F4242614',2005
'TRAWEIX128F14B0F05',1992
'TRAWBSO128F931F551',1998
'TRAWBNP128F42BA71A',2006
'TRAWBVW128F932A39F',1975
'TRAWBVQ128F149ADFD',1994
'TRAWBSZ128F4278C10',1998
'TRAWBHE12903CBC4C',2010
'TRAWBXQ128F149BF78',2005
'TRAWBOE128F92F2F46',2002
'TRAWBEN128F931012E',1973
'TRAWBWG128F1462C30',1978
'TRAWBOS128EF33F24A',2003
'TRAWKQN128F427FA2F',1991
'TRAWKQB128F92EE55D',2006
'TRAWKTD128F92F47FA',1980
'TRAWKXK128F42B62B3',2002
'TRAWKPT128E0795428',2005
'TRAWLGG128F42884CA',1999
'TRAWLTZ128F9308CC9',1993
'TRAWLIM128F92F13EF',1997
'TRAWLTG12903CB226E',2009
'TRAWLVX128F934E63C',2001
'TRAWLYD128F42153D2',1995
'TRAWLYF128F92D9EE0',2009
'TRAWYIK12903CB4F3A',1982
'TRAWYTV128F429DEE8',2000
'TRAWYWF12903CFCCA0',2008
'TRAWYNV128F92F5E7E',2008
'TRAWYVJ128F92F27B8',1986
'TRAWYCO128F9322CE1',2003
'TRAWPQO128F14604D1',1968
'TRAWPNC128F92EAA90',2007
'TRAWPFX128F92E58B5',2006
'TRAWPXB12903CFA413',1992
'TRAWPFY128F428A9CD',2002
'TRAWPOF128E078B8C0',2005
'TRAWWVS128F1482068',1997
'TRAWWTR128F93593BF',1984
'TRAWWHT128F426894E',2000
'TRAWWHM128F9310FD7',1966
'TRAWWIK128E078D19C',2000
'TRBIIJX128F933AB7D',2000
'TRBIIEU128F9307C88',2009
'TRBIIOT128F423C594',1978
'TRBIIJY12903CE4755',1996
'TRBIGTG128F92EDBAC',2008
'TRBIGOC12903CC4FDF',1999
'TRBIGRZ128E0792329',1995
'TRBIGUJ128F92D674F',1991
'TRBIGGV12903CABC77',2000
'TRBIGRY128F42597B3',2000
'TRBIAHA128F42A4C9',1983
'TRBIAVP12903CEDA19',2010
'TRBIAVU128EF3493BA',2002
'TRBIFWB128F1460D8C',1981
'TRBIFUV12903D07374',1974
'TRBIFGK128F92F23A2',2008
'TRBIFNO128F42702F',2001
'TRBIHVW128F4233965',2003
'TRBIHAU128F425C317',1985
'TRBIHKT128F4290554',2003
'TRBIJLT12903CE7070',1989
'TRBIJNF128F14815A7',1998
'TRBIJMU12903CF892',1998
'TRBIJIA128F425F57D',1996
'TRBIJFB128F92ED124',2006
'TRBIJES12903CF5B12',2006
'TRBIJYB128F14AE326',2005
'TRBICPL128F9303BB0',1995
'TRBICGT128E0792473',1988
'TRBICVB128F9326B65',2007
'TRBICHF128F92E42FA',2009
'TRBICWI128F4234787',2006
'TRBIDRG128F92FC6E5',2007
'TRBIEXO128F429233D',1964
'TRBIEIZ128F148D778',2005
'TRBIBAQ128F93279F5',1979
'TRBIBOJ128F14618D4',2001
'TRBIBLJ12903CCF436',1986
'TRBIBTU128F92FDC9D',2009
'TRBIBTE128E078E882',1980
'TRBIBGN128F42ADC66',2004
'TRBIBKA128F42947BF',2001
'TRBIBVM128F4262E9D',2006
'TRBGRGT12903CC5019',2000
'TRBGRQE128F9353A29',2004
'TRBGRXO128F4282115',2003
'TRBGRWH128F92E3551',2005
'TRBGRIP128F147FCA6',1993
'TRBGRVF12903C9F806',2009
'TRBGRGB128F4289283',1995
'TRBGRSI128F92C9D4E',2008
'TRBGULP128F422F290',2005
'TRBGUSS128F92F94B',1977
'TRBGUUF128F9334B97',2006
'TRBGUUE128F1494FB6',1982
'TRBGUTI128E07872F0',2004
'TRBGUPV128F427BCBA',2003
'TRBGUHX128F4279757',1998
'TRBGURA128F9316E7E',2007
'TRBGIZH128F4252D9E',2003
'TRBGIAQ128F1483BFE',2004
'TRBGIKK128EF35DF32',1991
'TRBGISL128F9342049',2009
'TRBGIDU128F4241A2E',2007
'TRBGITG128F422F3F',2007
'TRBGNGY128F14738B8',1975
'TRBGNHU128F4220469',1994
'TRBGNAF128F9339532',1987
'TRBGNNC128F148D427',1990
'TRBGNLU128F4221FF2',2000
'TRBGNLG128F930F891',2006
'TRBGNUG128F92D43E2',1999
'TRBGNQC128F428A9D1',2002
'TRBGNCL128F428F56F',2006
'TRBGNAF128F4253180',1993
'TRBGNPH128F14AD17E',2004
'TRBGNPE128E078EC14',1998
'TRBGGBF128F425E4D1',1996
'TRBGGFE128E0785AC0',2003
'TRBGGWQ128F42A88CF',1976
'TRBGGYE128F42B63A',1992
'TRBGGRK128F422CA7F',1995
'TRBGGOS128F9307FC5',2002
'TRBGZUR128F92FD8ED',2005
'TRBGZYP128F4222C37',2001
'TRBGZLM128F4221E63',1995
'TRBGZKO128F92DB016',2008
'TRBGZRQ12903CFAAA4',1995
'TRBGZBM128F14928A3',1970
'TRBGTPL128E0783C11',2004
'TRBGTZD128EF34B6C3',1990
'TRBGTPK128F429E5D5',2001
'TRBGSJX128F92F863D',1968
'TRBGSAQ128F1470B41',1990
'TRBGSCR128F92FE2AE',1995
'TRBGSMY128F428D6BE',2001
'TRBGAVN128F424142C',2003
'TRBGASN128F427BF8F',2002
'TRBGAXJ12903CB10B1',2004
'TRBGACK12903CD5CF5',2009
'TRBGAWQ128F9305F25',2009
'TRBGFOD128F423F43E',2008
'TRBGFAX128F4275F56',1999
'TRBGFUW12903CA0E6',1982
'TRBGOWY12903D0E2A0',2007
'TRBGOPC128F4231959',1998
'TRBGOAU128F4255BDA',1993
'TRBGHVM128F146B47A',2003
'TRBGHJG128F428ADB4',1999
'TRBGHRA128F42B90E6',1998
'TRBGHYG12903CEAC9C',2009
'TRBGHBW12903CDCF83',2008
'TRBGHKE128F9343BDD',1994
'TRBGHHB128F1487CD2',1981
'TRBGMJF128F425E8EA',2002
'TRBGMXY128F92FC2B2',2009
'TRBGMWQ12903CC23CD',1997
'TRBGMWD12903D0F674',1994
'TRBGMUA128F92E9A1C',1985
'TRBGMHU128EF356CB8',2007
'TRBGMAZ12903CC3707',1994
'TRBGMJD128F4266852',1996
'TRBGMOG128F92D75BD',2008
'TRBGJZN12903D0D2FC',2004
'TRBGJIZ128F92E42BC',1972
'TRBGJDW128F4292ED',2003
'TRBGJMS12903CE5583',1980
'TRBGCUP12903CCFE38',1998
'TRBGCWM12903CF5BF7',2007
'TRBGCAK128F425F3CC',1996
'TRBGCLK128F4237A50',2002
'TRBGDCN12903CB8D6C',1995
'TRBGDND128F9312B81',1961
'TRBGDQS128F9341414',2009
'TRBGDXT128F1487E86',2006
'TRBGDOU128F93341A2',1979
'TRBGDLJ128F428C6AA',2007
'TRBGDSJ128F931BB2',2009
'TRBGVWB12903CE31A6',2009
'TRBGVSE128EF3686B6',1989
'TRBGVOJ12903CDA92E',1970
'TRBGQAO128EF35A1AD',2006
'TRBGQFF128F42BAE97',2008
'TRBGQAB128E07877E4',1999
'TRBGQWH128F933C413',1994
'TRBGXTO128F9307677',2006
'TRBGXQP128F4290B22',2006
'TRBGXHJ128F93302C7',2005
'TRBGXTS128F9308E62',1996
'TRBGXCK12903CEFAE3',2001
'TRBGXJO12903CE888',2004
'TRBGELM128F424EDA2',1991
'TRBGEZA128F4286D23',2000
'TRBGEUJ128F42B06B8',2006
'TRBGEGG12903CDD71F',1983
'TRBGEGB128F9345BD0',1998
'TRBGEHK12903CEEFC0',1976
'TRBGBGO128F4264203',1992
'TRBGBIK128F4294A67',2004
'TRBGBUY128F422B413',2003
'TRBGBGH128F14A23E5',1999
'TRBGBQC12903CD7B4F',1982
'TRBGBWK128F4292BDC',1992
'TRBGKHZ128F931C32E',2006
'TRBGKRS128F934AC0A',1985
'TRBGKBZ128F931569',2006
'TRBGKZD12903D13D23',1963
'TRBGKJU128E079851F',1995
'TRBGKOU128F148C6C6',1970
'TRBGKMB128F146E125',2005
'TRBGKGR128F92EE206',2002
'TRBGKTM128F9315B5E',2006
'TRBGLRQ12903CA86EE',2006
'TRBGLFD12903CD3D43',2010
'TRBGLQN128F92E2637',2002
'TRBGLSW12903CE3D8A',1987
'TRBGLCC128F427FE7D',1982
'TRBGLST128F934DAF2',2000
'TRBGLAD128F9343692',2009
'TRBGLRU128F42A1F00',2007
'TRBGYBT128F428C80',1992
'TRBGYQN128F42BAA17',2005
'TRBGYDZ12903D075D4',2010
'TRBGYVK128F426A0D6',2005
'TRBGPXH128F428C912',2006
'TRBGPGF128F4259319',1985
'TRBGPWE128F421CCB4',2003
'TRBGPCC128F428FF02',1987
'TRBGPJP128E078ED20',1993
'TRBGPAX12903CEC037',1935
'TRBGWVU12903CBFBB6',2005
'TRBGWWM12903CCE627',2004
'TRBGWGD128F42418B2',2005
'TRBGWQG128F92FB42D',1982
'TRBGWVI128E0788AE7',2004
'TRBARJK128F9313126',2003
'TRBARSX12903D03AE5',2010
'TRBARHH128E078EDE9',1989
'TRBARCH128F92FB2A9',1999
'TRBAUXT128F147DF5A',2004
'TRBAUFL128F429CD53',1999
'TRBAULO128F93300AE',2005
'TRBAUFY128F4260113',1965
'TRBAUHT128F92F0657',2008
'TRBAUDE128F428E913',1999
'TRBAUVN128F932FEF8',2000
'TRBAIAW128F92C5652',2003
'TRBAISB12903CF1054',2000
'TRBAIAU128E078D934',1995
'TRBAIKM12903CBCF21',1995
'TRBAIHN128F427D480',1999
'TRBAIDT128F92CC7ED',2008
'TRBAIEK128F932CCF7',2006
'TRBANZN12903CA2CE7',2010
'TRBANHU128EF35EB62',2006
'TRBANBC128F147E363',2006
'TRBAGJB128F92CFB0E',1998
'TRBAGMH128F423A574',2008
'TRBAGVS128F931E395',2009
'TRBAZKT128F931F671',2009
'TRBAZYH128F4288198',1988
'TRBAZFD12903CB641D',2009
'TRBAZHZ128F93576F2',1993
'TRBAZMR128F423395F',2003
'TRBAZEZ128F426B796',2003
'TRBATKI128F4284D54',2001
'TRBATSC128F427D709',2008
'TRBATOI12903CEFF3A',2003
'TRBATOU128F4236287',1999
'TRBATJY128F4248894',1992
'TRBASFU128F933BBF0',2001
'TRBASDY128F9327DB8',2005
'TRBASHV128F92E5A7A',2005
'TRBASEK128F9338E0F',2004
'TRBASRX12903C9FDA8',2005
'TRBAAOC128F42A6BEA',2004
'TRBAAUV128F429553C',2006
'TRBAADN128F426B7A4',2003
'TRBAAGQ128F148D17E',1993
'TRBAAXL12903CE78EE',1993
'TRBAFWX12903CA9831',2009
'TRBAFIP128F42438D8',2008
'TRBAFQZ128F4282B20',2002
'TRBAFRG12903CB0FF5',2006
'TRBAFFH12903CEF247',2000
'TRBAFJQ128F4259FB5',1992
'TRBAFTU128F1458496',2007
'TRBAOVA128F92F4355',1983
'TRBAOIA128F932195E',1995
'TRBAOKR128F4235EA9',1999
'TRBAOEO12903CC5BD3',1989
'TRBAOTY128F9327A9C',2002
'TRBAOJU128F42621E6',2000
'TRBAODV128F146C606',1997
'TRBAOXY128F933D3C8',2010
'TRBAODV12903CDC484',2007
'TRBAOHM128F427EB66',2002
'TRBAHEH128F9327D39',1997
'TRBAHNM128F426895A',2000
'TRBAHBP128F42985D6',1982
'TRBAHSQ128F1492A8F',1965
'TRBAHID128F4278EAF',2001
'TRBAHJW128F92CC8B4',2007
'TRBAHXJ128F9339A02',2001
'TRBAHYS12903CDB329',2006
'TRBAHYD128F14AD4C0',2005
'TRBAMES128F14947D4',1992
'TRBAMLH128F9324758',2005
'TRBAMFR128F4287A3C',2003
'TRBAMEV128F148C814',2005
'TRBAMHJ128F9302A08',2002
'TRBAMFU128F932DB49',2000
'TRBAJRL128F1482E66',2006
'TRBAJXD12903CC3493',1997
'TRBAJLS128F92F1460',2006
'TRBAJWG128F4253F25',2006
'TRBAJJL128F92ED53A',1991
'TRBAJGK128F4244B16',1977
'TRBACGF128F92C5774',2003
'TRBACAA12903D0575F',2010
'TRBACUF128F4247F8C',1999
'TRBADGD128F427D654',2000
'TRBADZM12903CBCEA0',1993
'TRBADTN12903CF9752',2001
'TRBADGN128F42AA534',2005
'TRBADJM128E078CEF4',1994
'TRBADFY128F422F325',2006
'TRBAVVM128F4250938',2004
'TRBAVCU12903CFDEFD',2005
'TRBAVWG128F1495881',1973
'TRBAVQR12903CBFAE2',2006
'TRBAVNX128F930C861',2005
'TRBAVLT128F428F147',2003
'TRBAVMF12903CEA4F',1974
'TRBAQSH128F4262B12',1997
'TRBAXDP12903CD1922',2009
'TRBAXUW128F933BBD9',1999
'TRBAXCB128F931C8AF',2008
'TRBAXSM128F427B26E',2008
'TRBAXCV12903CA4067',2006
'TRBAEHW128F9316423',2009
'TRBAEYW128F147D9EA',2006
'TRBAEJD128F4264B50',1996
'TRBABHR12903CBCE9C',1993
'TRBABKP128F932D6FC',2003
'TRBABQW128F148C7F',1985
'TRBABJK128F93330A6',2008
'TRBABBT128F9327213',2009
'TRBABGU128F93391B2',2003
'TRBABQS128F4254688',1997
'TRBABAC128E07852A8',2003
'TRBAKER128F1495617',1990
'TRBAKRM128F4248228',2008
'TRBAKJC128F93399F',1940
'TRBALVT128F145B6C',1976
